1654848900000,30068.65000000,30088.30000000,30005.00000000,30032.09000000,469.79472000,1654849799999,14114600.81790200,7362,268.83563000,8076099.05316340,0
1654849800000,30032.09000000,30073.32000000,30005.00000000,30024.95000000,1370.12478000,1654850699999,41127803.01298680,9645,443.90224000,13325187.38684210,0
1654850700000,30024.95000000,30075.73000000,30011.08000000,30020.81000000,275.37631000,1654851599999,8273004.52584810,6941,135.27853000,4063875.18799820,0
1654851600000,30020.80000000,30041.52000000,30005.00000000,30006.24000000,798.43435000,1654852499999,23959824.11887240,9142,182.54202000,5478212.67593730,0
1654852500000,30006.23000000,30078.84000000,29901.00000000,30041.00000000,2569.56726000,1654853399999,77070819.49969070,26971,561.83854000,16842506.65845470,0
1654853400000,30041.00000000,30058.51000000,29966.18000000,29995.99000000,419.52468000,1654854299999,12585180.59792760,11122,213.50610000,6404300.27477010,0
1654854300000,29995.98000000,30009.94000000,29868.00000000,29897.09000000,564.31556000,1654855199999,16882994.31449420,12985,276.98595000,8285888.90568540,0
1654855200000,29897.09000000,29936.76000000,29875.09000000,29915.20000000,541.88682000,1654856099999,16206452.10645270,10655,278.15660000,8318516.44848260,0
1654856100000,29915.20000000,29987.31000000,29914.23000000,29975.86000000,378.86873000,1654856999999,11344285.62108380,8425,197.67001000,5918637.26982290,0
1654857000000,29975.85000000,29999.52000000,29950.96000000,29968.80000000,284.86748000,1654857899999,8539223.88923360,7590,142.25967000,4264371.24904070,0
1654857900000,29968.81000000,30012.88000000,29965.92000000,30000.65000000,269.36493000,1654858799999,8079417.71756510,6546,142.88169000,4285542.06999640,0
1654858800000,30000.64000000,30040.11000000,29982.08000000,30009.62000000,285.26842000,1654859699999,8560567.97400360,6565,151.93043000,4559120.45276180,0
1654859700000,30009.61000000,30012.59000000,29968.91000000,29976.83000000,228.51589000,1654860599999,6854125.96275050,5274,112.65834000,3378835.57768980,0
1654860600000,29976.84000000,30089.51000000,29976.83000000,30041.74000000,293.54282000,1654861499999,8819256.31659080,7117,171.73979000,5159634.77936480,0
1654861500000,30041.74000000,30042.74000000,30018.46000000,30020.56000000,164.89115000,1654862399999,4951952.43385950,5304,79.02238000,2373164.08597920,0
1654862400000,30020.56000000,30150.00000000,29989.09000000,30119.51000000,479.22279000,1654863299999,14411431.65373380,9662,270.56960000,8137861.05901830,0
1654863300000,30119.50000000,30184.40000000,30069.52000000,30106.32000000,499.75679000,1654864199999,15055846.04882470,10346,237.47854000,7154350.27112230,0
1654864200000,30106.32000000,30106.33000000,29501.00000000,29697.39000000,6111.35858000,1654865099999,181546246.66937780,80671,2686.59354000,79789664.41652950,0
1654865100000,29697.39000000,29798.86000000,29580.00000000,29642.60000000,2121.21941000,1654865999999,62989715.86076820,28174,998.27438000,29643943.83052240,0
1654866000000,29642.60000000,29717.10000000,29582.01000000,29645.47000000,1106.85168000,1654866899999,32818505.89828420,18681,544.06885000,16130839.07305240,0
1654866900000,29645.47000000,29653.98000000,29304.03000000,29449.16000000,2714.12675000,1654867799999,79972232.30161750,38470,1077.00577000,31735915.42583700,0
1654867800000,29449.17000000,29537.32000000,29258.00000000,29524.73000000,2588.15303000,1654868699999,76100449.88912780,37845,1267.03012000,37261121.18078860,0
1654868700000,29524.74000000,29582.36000000,29350.30000000,29396.04000000,1548.36314000,1654869599999,45592454.82874140,23383,731.39128000,21531445.83674280,0
1654869600000,29396.04000000,29425.00000000,29222.67000000,29350.00000000,1846.19881000,1654870499999,54140828.08812240,25877,964.29597000,28278714.38199530,0
1654870500000,29350.01000000,29483.72000000,29335.25000000,29453.62000000,1110.98037000,1654871399999,32686310.46489400,18011,622.64784000,18317784.75514070,0
1654871400000,29453.62000000,29644.20000000,29447.50000000,29632.03000000,1182.57330000,1654872299999,34956348.95240030,23299,620.41282000,18338218.89586460,0
1654872300000,29632.03000000,29694.47000000,29540.00000000,29565.01000000,959.54582000,1654873199999,28414570.49340820,18208,478.93125000,14183598.12607460,0
1654873200000,29565.01000000,29622.59000000,29526.27000000,29530.50000000,611.65495000,1654874099999,18093086.62600640,13839,283.89332000,8397382.90537310,0
1654874100000,29530.50000000,29532.21000000,29353.81000000,29396.91000000,1094.66534000,1654874999999,32238341.73228930,22573,451.89243000,13307394.85358840,0
1654875000000,29396.92000000,29460.71000000,29358.74000000,29451.31000000,764.17830000,1654875899999,22467780.77708010,14398,379.80669000,11167577.89946130,0
1654875900000,29451.30000000,29497.89000000,29404.68000000,29454.53000000,534.81107000,1654876799999,15747783.17321700,10030,278.14243000,8189512.31084330,0
1654876800000,29454.52000000,29484.45000000,29340.36000000,29352.37000000,645.89424000,1654877699999,19000155.78176200,12211,286.81876000,8437622.08854160,0
1654877700000,29352.38000000,29406.91000000,28864.14000000,28971.77000000,3687.12256000,1654878599999,107203052.57886930,55452,1359.16831000,39520448.43724840,0
1654878600000,28971.78000000,29169.36000000,28850.00000000,29004.17000000,2484.70801000,1654879499999,72038212.27737030,36887,1229.59409000,35652648.55630930,0
1654879500000,29004.17000000,29101.64000000,28921.87000000,29045.46000000,1200.37905000,1654880399999,34826758.25875170,19870,587.14605000,17028650.23623510,0
1654880400000,29045.47000000,29064.99000000,28922.72000000,28951.81000000,956.29928000,1654881299999,27723800.21708680,16604,444.26270000,12879253.10090260,0
1654881300000,28951.81000000,29186.55000000,28932.64000000,29157.18000000,929.45498000,1654882199999,27014419.21563880,16534,527.61770000,15334644.57512280,0
1654882200000,29157.17000000,29157.20000000,29067.04000000,29127.33000000,724.43650000,1654883099999,21090594.13669840,13421,381.98633000,11120147.66414850,0
1654883100000,29127.33000000,29197.10000000,29083.31000000,29115.01000000,505.54774000,1654883999999,14730950.08943490,11668,245.11402000,7141353.64487860,0
1654884000000,29115.01000000,29140.66000000,29033.14000000,29104.75000000,487.62600000,1654884899999,14185812.69726880,10668,224.92238000,6542701.16412310,0
1654884900000,29104.75000000,29142.06000000,29050.00000000,29062.81000000,398.20348000,1654885799999,11588005.80337310,8865,208.03997000,6053881.83663260,0
1654885800000,29062.82000000,29091.58000000,28976.67000000,28995.06000000,426.05691000,1654886699999,12369591.01732770,10083,183.06116000,5314449.99769010,0
1654886700000,28995.05000000,29099.30000000,28984.91000000,29056.80000000,549.97204000,1654887599999,15960033.92929280,10129,300.95091000,8733614.58987690,0
1654887600000,29056.79000000,29073.66000000,28950.12000000,29041.52000000,646.06779000,1654888499999,18741706.88999470,11206,277.00061000,8034927.99149230,0
1654888500000,29041.51000000,29160.00000000,28945.63000000,29044.27000000,705.25631000,1654889399999,20488021.70683200,12150,357.07033000,10373736.08850500,0
